id,toxic,nontoxic,label
0,0.0,0.0,0
13,1.0,0.0,0
30,378.8974847182252,-742.0658993809412,0
58,99.27045004106333,-193.70285099455313,1
77,0.0,0.0,0
84,0.0,0.0,0
111,4957.560041998153,-9732.283318384903,0
119,-54.18984676202841,108.33785979625586,0
132,-2.8532080206783403,7.466886914053038,0
140,0.0,0.0,1
145,-2.8532080206783403,7.466886914053038,0
151,1.0,0.0,0
155,0.0,0.0,0
169,0.0,0.0,0
173,-0.02190182848781568,1.983860199099453,0
185,0.0,0.0,0
201,-2.8532080206783403,7.466886914053038,0
209,1.0,0.0,0
214,0.0,0.0,0
217,0.0,0.0,0
227,-3.978386118405342,9.501814545884647,1
241,0.0,0.0,0
250,-47596.02533859305,93455.88423899165,0
261,1804.0326554754852,-3548.2822938475388,0
267,132.6018233512044,-258.3448818478301,0
276,-16594.575472795666,32585.074347439808,0
283,13647.728863763648,-26796.484765295863,0
295,1.0,0.0,0
308,0.0,0.0,0
317,4957.560041998153,-9732.283318384903,0
323,-0.02190182848781568,1.983860199099453,0
327,0.0,0.0,0
329,0.0,0.0,0
334,1.0,0.0,0
338,1.0,0.0,0
343,1.0,0.0,0
351,0.0,0.0,0
371,-3268.6398186838856,6402.444230146406,0
378,1.0,0.0,0
385,0.0,0.0,0
395,0.0,0.0,0
401,1.0,0.0,0
405,1.0,0.0,0
411,0.0,0.0,0
421,1804.0326554754852,-3548.2822938475388,0
430,0.0,0.0,0
436,0.0,0.0,0
448,0.0,0.0,0
455,0.0,0.0,0
482,4957.560041998153,-9732.283318384903,0
492,1.0,0.0,0
500,79.07470455945811,-153.33144211550322,0
505,0.0,0.0,0
525,0.0,0.0,0
532,1.0,0.0,0
535,-47596.02533859305,93455.88423899165,0
538,-0.02190182848781568,1.983860199099453,0
541,1.0,0.0,0
545,4957.560041998153,-9732.283318384903,0
551,-2.8532080206783403,7.466886914053038,0
552,0.0,0.0,0
560,1.0,0.0,0
571,1.0,0.0,0
574,1.0,0.0,0
581,903.6655597033712,-1772.418864544351,0
588,1.0,0.0,0
590,-179.12616922970975,353.6418740192837,0
596,-65.64903451870535,130.83506526477268,0
598,-0.02190182848781568,1.983860199099453,0
600,1.0,0.0,0
605,0.0,0.0,0
610,19.831463426849627,-37.33735524970642,0
616,-0.02190182848781568,1.983860199099453,0
623,0.0,0.0,0
630,0.0,0.0,0
636,-801.520320978776,1575.4546869465619,0
639,-2.8532080206783403,7.466886914053038,0
641,0.0,0.0,0
645,4957.560041998153,-9732.283318384903,0
659,1.0,0.0,0
666,0.0,0.0,0
704,-184.3363475319729,363.81853515664585,0
706,1.0,0.0,0
709,-12.631587661157608,26.800042305704675,1
725,0.0,0.0,0
737,1.0,0.0,0
739,4325.674513847808,-8491.313342437963,0
748,0.0,0.0,0
764,1.0,0.0,0
773,21.103381022704575,-39.49529756421938,0
775,1.0,0.0,0
780,1.0,0.0,0
787,1.0,0.0,0
791,0.0,0.0,0
811,7.9539680926156535,-13.717314039112445,0
840,42.14514750470692,-80.83333623375697,0
845,4957.560041998153,-9732.283318384903,0
